Date,BVR_mean_RDOsat_percent_13,BVR_mean_EXOChla_ugL_1.5,BVR_mean_EXOfDOM_QSU_1.5,BVR_mean_EXOTemp_C_1.5,BVR_mean_schmidt_stability,mean_ShortwaveRadiationUp_Average_W_m2,mean_AirTemp_C_Average,mean_WindSpeed_Average_m_s,sum_Rain_Total_mm
2021-07-11,0.0,4.68685314685315,8.32846151048951,26.3244825174825,72.061630402522,282.998791666667,24.6070655166667,1.46456944444444,0.254
2021-07-12,0.0,4.33999999285714,8.18650003571429,26.83185,75.5121331440122,226.331431944444,25.5298401388889,1.23875277777778,0.0
2021-07-13,0.0,3.61263888888889,8.39847225694444,27.0537013888889,76.9660008010839,281.92061111111,25.1505790277778,1.72089375,0.0
2021-07-14,0.0,3.24798611111111,8.19374998611111,27.3407986111111,79.5073383993416,238.926798611112,24.4224376833333,1.56237152777778,5.588
2021-07-15,0.0,2.96361111111111,8.25923609027778,27.6025763888889,81.517914283835,248.470283333333,24.7792469888889,1.45910277777778,0.508
2021-07-16,0.0,3.15388888888889,8.39486110416667,27.8755277777778,83.6011119160136,234.054902083333,25.4260525722222,1.53205833333333,0.0
2021-07-17,0.0,3.035,8.70513899305556,27.8770694444444,84.2055305749801,197.495356249999,25.4101645944444,1.78663055555556,7.366
2021-07-18,0.0,2.72755244755245,8.54419588111888,27.7783986013986,82.8071685572768,260.585595138888,24.9067152777778,2.09675555555556,0.0
2021-07-19,0.0,3.41718309859155,9.09471833098591,27.4975563380282,81.2193390168955,238.644504166666,23.1541823277778,1.22517986111111,0.254
2021-07-20,0.0,3.04631944444444,9.11395838194444,27.4468333333333,80.7312340250092,201.161349305556,23.2468247222222,1.72088472222222,0.0
2021-07-21,0.0,3.08111111111111,9.02319443055556,27.5822708333333,81.6068550556824,264.700666666667,25.4507335388889,2.16283055555556,0.0
2021-07-22,0.0,4.14395833333333,9.58708329861111,26.9687083333333,77.1863223842276,254.892426388888,23.3589592444444,1.60856458333333,0.0
2021-07-23,0.0,4.01964788732394,9.69978879577465,26.9946830985915,77.1001628257232,239.224176388889,23.1888790166667,1.27131944444444,0.0
2021-07-24,0.0,4.3927972027972,9.84839162237762,26.9383216783217,76.4132368895447,257.581628472222,24.5672911833333,1.54781180555556,5.08
2021-07-25,0.0,4.30201388888889,9.86326384027778,27.0220972222222,77.3317143323817,213.508791666666,24.7561001833333,0.979123611111111,1.778
2021-07-26,0.0,3.72461538461538,9.47524472027972,27.5840909090909,81.1725741041987,193.286867361111,24.4987119055556,1.73153333333333,36.83
2021-07-27,0.0,4.52784722222222,9.73826396527778,27.4651180555556,79.3920292818573,273.337090277778,24.7511639277778,1.67034722222222,0.0
2021-07-28,0.0,3.93132867132867,9.71888109090909,28.0702797202797,84.5944148273754,292.697525,25.1921527777778,1.94992777777778,0.0
2021-07-29,0.0,4.22014085211268,9.66274646478873,28.418676056338,87.0968554785803,246.283183333334,25.4686805555556,1.62348958333333,0.0
2021-07-30,0.0,3.63388888888889,8.8411110625,28.8691875,90.9107978555637,286.007920833333,26.9666458333333,2.34514513888889,0.0
2021-07-31,0.0,5.24986111111111,9.98381941666667,27.9898055555556,83.4953439063767,230.056540972222,23.8817171944444,1.29796111111111,0.762
2021-08-01,0.0,5.99909722222222,10.0128472291667,27.7561388888889,82.7094318983905,219.267897916666,23.5078834611111,1.93554583333333,0.0
2021-08-02,0.0,6.14361111111111,10.0518055763889,27.1177708333333,77.1990522361952,287.869156944445,22.9906367944444,1.91505,0.0
2021-08-03,0.0,7.17868054861111,10.598125,26.5807152777778,72.7689161413125,217.05615,21.8119375,0.967889583333333,0.0
2021-08-04,0.0,7.75809861267606,10.628661971831,26.1824718309859,69.5850127004897,296.601581250001,21.4969097222222,1.42524930555556,0.0
2021-08-05,0.0,5.83756944444444,10.3529166597222,26.266625,69.5997382875132,288.17442361111,22.2377847222222,1.35616805555556,0.0
2021-08-06,0.0,5.83769230769231,10.4567132727273,26.4121118881119,69.9759783575814,269.971809722223,23.2228471666667,1.43388333333333,0.0
2021-08-07,0.0,6.51159724305556,10.2967361180556,26.3858472222222,69.6874666818861,165.686120833333,22.9984603277778,1.26512152777778,0.0
2021-08-08,0.0,6.31118881118881,10.3651747972028,26.3263496503497,68.9907322576556,273.465432638889,24.6019565166667,1.64988402777778,0.0
2021-08-09,0.0,7.09446809219858,10.7227659503546,26.6487730496454,70.7117481778749,201.493735416666,25.2546359444444,1.25949305555556,0.0
2021-08-10,0.0,6.52370629370629,10.4667132867133,27.1061328671329,74.4596661796929,249.440223611111,26.08930685,1.49838680555556,1.27
2021-08-11,0.0,6.687986125,10.0190277847222,27.6912986111111,77.4657490807848,151.426358333333,25.5916815111111,1.79242291666667,2.032
2021-08-12,0.0,7.24042255633803,10.3274647676056,27.1898098591549,75.5439583361898,176.059530555556,25.6736474111111,1.89746736111111,7.62
2021-08-13,0.0,6.9131944375,10.0639583125,27.5723194444444,77.636072729793,182.368052777778,25.4573263888889,1.96355,2.54
2021-08-14,0.0,6.43503496503496,10.0953845944056,27.8143006993007,79.2792528474562,269.339735416667,25.7302613722222,2.29958333333333,3.81
2021-08-15,0.0,8.52295773239437,11.1308391608392,27.2223146853147,75.1458103970396,174.960788888889,23.9229249111111,1.19159583333333,53.848
2021-08-16,0.0,7.87482518181818,11.2229370629371,26.3800979020979,68.9649776057876,121.419831944444,22.9283062777778,1.03519097222222,9.14399999999999
2021-08-17,0.0,10.2846853146853,11.2906293706294,25.846027972028,65.4017393043152,98.020181818182,22.7592937062937,1.37690839160839,6.858
2021-08-18,0.0,11.3370833194444,12.188125,25.6111875,63.9104977155966,168.470475694445,25.0363263888889,1.99396180555556,9.906
2021-08-19,0.0,6.56902095804196,11.6017482517483,26.1224825174825,66.6596571046592,205.64014375,24.8167222222222,1.92582013888889,21.336
2021-08-20,0.0,6.10818183216783,11.5686713286713,26.3463286713287,68.2456073615246,161.914018055556,22.7404881944444,2.22135902777778,0.508
2021-08-21,0.0,6.65901409859155,11.9444366197183,26.0320070422535,66.2017758501203,206.142454861112,22.8244109444444,1.61827638888889,0.0
2021-08-22,0.0,6.20704224647887,11.5174647887324,26.5975633802817,69.7115049129565,274.706610416666,24.1851093166667,1.91345277777778,0.0
2021-08-23,0.0,6.31139706617647,11.0740441176471,27.1831544117647,73.7716645837999,262.267498611112,24.9731725277778,2.40711111111111,0.0
2021-08-24,0.0,7.01577468309859,11.3642253521127,27.255676056338,75.4641753772611,246.26686388889,25.86975,1.66828263888889,0.0
2021-08-25,0.0,8.87284720138889,11.755,27.5115277777778,77.4255227339636,250.282686805555,25.7383958333333,1.56838055555556,0.0
2021-08-26,0.0,8.8314684965035,11.9513286713287,27.9131188811189,79.9119907790983,255.499822916667,25.9824225444444,1.47278472222222,0.0
2021-08-27,0.0,8.29528169014085,11.0814788732394,28.3320352112676,81.4064325894064,178.27745625,25.7005376333333,1.34139166666667,0.254
2021-08-28,0.0,8.96069445138889,10.5965277777778,28.2254791666667,81.0876073759754,218.129665972222,26.7762025555556,1.43722013888889,0.0
2021-08-29,0.0,9.14524477622378,10.9955244755245,28.3034755244755,82.1736907618027,247.188009027779,26.1574260166667,1.33601597222222,4.318
2021-08-30,0.0,8.28894367605634,10.5869014295775,28.4529366197183,86.0249160952467,235.179055555556,25.4308037666667,1.88711180555556,0.0
2021-08-31,0.0,10.7126389166667,11.0326388888889,28.1105833333333,81.432196653215,94.6586881944442,24.5844306611111,1.18495069444444,12.954
2021-09-01,0.0,13.2048951188811,11.8838461538462,26.8473216783217,71.0590333035789,75.7394020833332,22.4492152777778,2.71867152777778,23.368
2021-09-02,0.0,9.54279722377622,11.2274125874126,25.8302167832168,63.5739014984719,278.017308333332,19.1049027777778,2.95272638888889,0.0
2021-09-03,0.0,9.70874124475525,11.6702797202797,25.1256153846154,59.1554272855296,267.676331944445,18.1483194444444,1.63002569444444,0.0
2021-09-04,0.0,10.1791549295775,11.9997183098592,24.9967183098592,56.6074716082533,250.591602083333,21.1183850666667,1.16953333333333,0.0
2021-09-05,0.0,10.0402777638889,11.6061805555556,25.2272152777778,57.8960235059286,203.160940277778,23.9776792888889,1.23931944444444,0.0
2021-09-06,0.0,10.33685715,11.2436428571429,25.5244571428571,60.2766295736914,253.927573611111,21.6222414666667,2.14278472222222,0.762
2021-09-07,0.0,11.8320714357143,11.4659285714286,25.1228,58.470788560928,253.628663888889,21.5550564722222,1.76919097222222,0.0
2021-09-08,0.0,12.9721527847222,11.5141666666667,25.0881875,58.0471201717703,199.819528472222,23.5812934944444,1.27215416666667,0.0
2021-09-09,0.0,12.6110416736111,11.0369444444444,25.0155694444444,57.1183733092449,137.921688888889,21.7724481055556,2.64352152777778,0.0
2021-09-10,0.0,12.1884722291667,10.6019444444444,24.3419513888889,51.74435439274,246.309182638889,19.1743534777778,2.55693125,0.0
2021-09-11,0.0,13.2992361111111,10.9434722222222,23.7226944444444,47.8476075129321,219.398939583333,18.8531319444444,1.46975972222222,0.0
2021-09-12,0.0,11.6969444513889,10.8280555555556,23.7655,48.5768347271252,218.701755555556,23.6198847277778,2.08014722222222,0.0
2021-09-13,0.0,9.87791668055556,10.6719444444444,23.9837569444444,50.2018568152634,216.691065277777,24.8865949444444,2.93788055555556,0.0
2021-09-14,0.0,8.76159721527778,10.9234027777778,24.0965347222222,50.6721076306908,223.742676388889,24.0531917555556,1.55160208333333,0.0
2021-09-15,0.0,6.380486125,10.7541666666667,24.3426180555556,51.9755274869619,168.326330555555,23.35651645,1.20652222222222,0.0
2021-09-16,0.0,5.88222222222222,11.0040277777778,24.3908125,51.5648183099885,123.664019444445,22.5456107055556,1.20235972222222,3.81
2021-09-17,0.0,5.20819444444444,10.9204861111111,24.266,50.789382202295,110.487170833333,22.152875,1.02284583333333,0.0
2021-09-18,0.0,4.52777777777778,10.6473611111111,24.5188472222222,52.398382860631,187.963854166667,23.2568958333333,1.39278055555556,0.0
2021-09-19,0.0,4.26833333333333,10.5697916666667,24.730375,53.409345734095,203.013042361111,24.2722047555556,1.65697152777778,0.0
2021-09-20,0.0,6.98295773943662,11.4071126760563,24.1525774647887,49.1840540543164,118.090499305556,22.5385414944444,1.48834375,0.254
2021-09-21,0.0,8.85652780555556,11.4211111111111,23.2635833333333,42.8149347101224,29.2702472222221,20.0741041666667,1.32078541666667,39.878
2021-09-22,0.0,7.70446807801418,11.1670212765957,22.5377659574468,37.0538136882012,58.1613104166666,20.3860277777778,2.58783402777778,78.4860000000001
2021-09-23,0.0,6.12243055555556,11.3395833333333,21.5836875,30.5492985761668,220.17092013889,15.2250833333333,2.61704861111111,0.0
2021-09-24,0.0,6.62230767132867,11.6662237762238,21.1548531468531,30.9352961590246,230.718124305556,12.9325756944444,1.92710763888889,0.0
2021-09-25,0.0,7.74267605633803,11.6115492957746,21.1113943661972,29.9284574914377,201.73977638889,14.9372777777778,1.88719513888889,0.0
2021-09-26,0.0,7.20014085211268,11.7227464788732,20.7358309859155,27.0613833088742,224.797256944444,15.6654444444444,2.58798333333333,0.0
2021-09-27,0.0,7.92202797902098,11.7762237762238,20.315020979021,25.2319824297276,217.812888194445,19.1580617388889,2.01584583333333,0.0
2021-09-28,0.0,7.6875694375,11.7159027777778,20.4219375,25.6029855297749,136.018971527777,20.8086332666667,2.46606736111111,0.0
2021-09-29,0.0,8.55006938194444,11.8736111111111,20.3865902777778,25.6485531049066,204.157470833333,19.9686111111111,1.77440972222222,0.0
2021-09-30,0.0,8.16006945833333,11.8545138888889,20.7290625,27.8625094547132,210.297183333333,18.3199568888889,1.54507083333333,0.0
2021-10-01,0.0,7.80685314685315,11.8634265734266,20.8106993006993,27.7907088751158,210.27665625,15.9467205666667,1.4836125,0.0
2021-10-02,0.0,7.50388890277778,11.5347916666667,20.7287916666667,28.0006265769913,192.251339583334,18.2252089388889,1.41494375,0.0
2021-10-03,0.0,7.33880283802817,11.2976056338028,21.1602323943662,30.3707965015549,159.124581250001,21.5042654833333,1.30578263888889,6.35
2021-10-04,0.0,6.936875,11.7220833333333,21.2603958333333,31.0406431611305,152.071238888889,21.0078402777778,0.925590277777778,0.0
2021-10-05,0.0,6.50958333333333,11.165,21.6294583333333,32.3759158772063,124.89299375,21.4522013888889,1.07979722222222,8.63599999999999
2021-10-06,0.0,7.59622378321678,12.2397902097902,21.3638321678322,30.7353344966265,64.9251506944444,21.2265486111111,1.01571111111111,0.0
2021-10-07,0.0,11.4565734055944,12.2848951048951,20.9976713286713,28.6421129198015,49.8959840277776,18.6430763888889,1.02598402777778,2.794
2021-10-08,0.0,12.5120833263889,11.9277777777778,20.7972013888889,27.2896246513026,57.2482576388888,17.9377013888889,0.721765277777778,0.762
2021-10-09,0.0,14.4575,12.0088888888889,20.4520694444444,25.1808893691276,50.5166166666668,17.1949513888889,1.01141805555556,0.508
2021-10-10,0.0,11.8879166597222,11.7304166666667,20.3561458333333,24.472219426444,111.947334027778,17.2973680555556,2.22349305555556,0.0
2021-10-11,0.0,12.5686111111111,11.6175,20.2241527777778,23.5742710842178,58.238932638889,17.2658958333333,1.02336180555556,0.0
2021-10-12,0.007408554054054,12.8689208633094,11.8420143884892,20.0130071942446,22.2835893242763,143.0200875,18.6789791666667,0.66504375,0.0
2021-10-13,0.0048938819444444,11.3376223846154,11.5632867132867,20.5415454545455,25.2931778178373,189.608901388888,19.2625486111111,1.58142916666667,0.0
2021-10-14,0.0,10.9957342727273,11.3695804195804,20.8010909090909,26.6814114442133,151.722052777778,19.8130069444444,2.04884305555556,0.0
2021-10-15,0.0,11.2335416597222,11.6123611111111,20.717,26.6992471117732,150.772852083334,21.4417485888889,1.34854652777778,0.0
2021-10-16,0.0,10.7020833125,11.5875,20.4234305555556,23.2674807615376,62.9204201388888,17.8381739611111,2.04436944444444,1.27
2021-10-17,0.0,9.6436363986014,11.1683216783217,18.7354405594406,11.8734997991311,172.654475694445,14.0506981055556,2.66856944444444,0.0
2021-10-18,0.0,10.6902097762238,11.0248251748252,17.9833286713287,10.9607310411446,178.853604861111,13.6056797111111,1.72579236111111,0.0
2021-10-19,0.0,11.205034958042,10.8857342657343,17.6168601398601,11.6348657490398,176.093121527778,15.2457334944444,2.09521041666667,0.0
2021-10-20,0.0,10.7270833333333,10.93375,17.5428472222222,11.7541066465347,174.217664583333,16.6610430888889,1.97350694444444,0.0
2021-10-21,0.0,11.5883333055556,11.0594444444444,17.1859513888889,9.90955616293708,121.817858333333,17.8468753166667,1.86991736111111,2.54
2021-10-22,0.0,10.3886013776224,11.1697902097902,17.2391608391608,9.86222505988015,145.470289583334,16.0467381555556,2.37353541666667,0.0
2021-10-23,0.0,9.85590272916667,11.0918055555556,16.8917291666667,8.62277408935023,169.36454861111,14.6246053666667,2.16231180555556,0.0
2021-10-24,0.0,10.7962499861111,11.1733333333333,16.6350555555556,8.14906197645131,163.247496527777,16.8609891833333,1.30938541666667,0.0
2021-10-25,0.0,10.021458375,11.270625,16.7076180555556,7.89645836341852,111.903897222223,17.7321506666667,1.95319236111111,8.12799999999999
2021-10-26,0.0,7.57292858571429,11.2114285714286,16.3725,4.45403517182041,135.4644625,14.8642430555556,2.82961736111111,0.0
2021-10-27,0.0,6.88986111111111,10.4362499930556,15.3328888888889,2.31192817231067,167.550132638889,13.2583350333333,3.91952013888889,0.0
2021-10-28,0.0,6.97944056643357,9.98433567832168,14.9392867132867,2.55034121959956,67.8638249999998,14.2268507222222,1.55886597222222,8.38199999999999
2021-10-29,0.0,7.52770832638889,9.9293055,14.6889513888889,1.80129221409627,142.742422916667,16.0671744944444,1.68835416666667,22.352
2021-10-30,0.0,9.34216779020979,10.3813985874126,14.8284405594406,2.27731558700645,68.4624416666667,13.7731009166667,0.853004861111111,2.54
2021-10-31,0.0,7.81216783916084,10.5558741258741,14.6362097902098,0.886032926099305,116.33365625,13.8593541666667,2.55982222222222,0.0
2021-11-01,0.0,7.37584507746479,10.4188732394366,14.3541056338028,1.0258650754275,150.250786111112,12.7913055555556,2.59919652777778,0.0
2021-11-02,0.0,7.02833335416667,10.4969444444444,13.8448680555556,0.33620828468072,23.4913805555557,8.13324305555555,2.98750833333333,4.572
2021-11-03,0.254512791666667,7.30715277777778,10.4034027777778,13.3078402777778,1.40949124838358,147.415281249999,5.72514583333334,1.39225347222222,0.0
2021-11-04,0.366980916666667,6.33208333333333,10.7197222222222,12.7039305555556,0.685959762278307,115.095483333334,4.90524583333333,1.21689375,0.0
2021-11-05,33.2346129583333,6.42541667361111,10.9070833333333,12.3402361111111,0.846043774256189,152.112466666667,4.81737013888889,2.05433055555556,0.0
2021-11-06,69.0930447222222,6.05687500694444,10.8879861111111,12.0891944444444,1.2861755486109,152.159690277779,5.59859027777777,1.60844305555556,0.0
2021-11-07,72.6499261111111,6.30514084507042,10.9599295774648,11.770176056338,0.552941766548245,156.824694444444,10.2732616811111,3.46479513888889,0.0
2021-11-08,79.1544340277778,6.24986013986014,11.035034965035,11.5648951048951,0.616408803032502,152.906524305557,13.3214223833333,3.65693888888889,0.0
2021-11-09,76.4516010769231,6.50450000714286,11.1515714285714,11.4944357142857,1.30296113917317,149.947673611112,16.8933010277778,2.46502986111111,0.0
2021-11-10,73.7037960416667,6.30166667361111,11.3073611111111,11.6213194444444,1.70574069280427,145.212480555555,16.9044848333333,2.05693472222222,0.0
2021-11-11,70.4556245138889,7.0852083125,11.3483333333333,11.596875,1.35152853277946,120.222923611111,14.2473338555556,1.69579583333333,7.874
2021-11-12,68.4596783333333,8.30055948251748,11.3793706293706,12.0981188811189,2.1083966321737,146.470485416668,13.2036098666667,1.879525,12.192
2021-11-13,81.1716679166667,8.42013985314685,11.5016783216783,11.6751888111888,0.448116757107619,139.927405555555,7.19897045888889,2.04146180555556,0.0
2021-11-14,88.1957541666667,8.76055553472222,11.6113888888889,10.9646944444444,0.254977402131691,95.286020833333,5.37102361111111,1.63135833333333,0.0
2021-11-15,90.8639083333333,7.5227971958042,11.5927972027972,10.1806993006993,-0.0069666987608245,144.916798611111,5.44294722222222,2.38866111111111,0.0
2021-11-16,89.3281525,8.82048951048951,11.7344055944056,9.83862236363636,0.403848711972669,125.063094444445,10.0997303711111,1.54694305555556,0.0
2021-11-17,86.060894375,9.81647883802817,11.8002816901408,9.80833797183099,0.461335732631988,132.694619444444,13.9175837011111,1.64289305555556,0.0
2021-11-18,84.624851875,10.314513875,11.8621527777778,10.3667847222222,1.13466081681963,98.4407416666669,15.0867911277778,2.53108680555556,0.0
2021-11-19,97.601585,9.60958334722222,11.8945833333333,9.82668749305556,0.0301759897171437,138.265255555556,6.27671573777778,2.75496736111111,0.0
2021-11-20,92.7432654861111,10.151338,11.9143356643357,9.190986,0.149081627182766,115.059975694445,4.21112978888889,1.09354652777778,0.0
2021-11-21,90.6230313194445,9.70534725694444,11.9241666666667,8.73986111805556,0.153152091794769,54.2995812499999,6.62362688888889,1.27666111111111,0.0
2021-11-22,94.2267216153846,8.34939390909091,11.9825757575758,8.58643945454545,-0.003722253335516,77.1538895833335,9.91962202777778,2.97495763888889,0.0
2021-11-23,95.4081460416667,,,,-0.0123714116745412,134.544218055556,4.63006519,2.46680486111111,0.0
2021-11-24,93.6282367361111,,,,0.132786354471967,129.419293055555,4.97286428111111,1.65250555555556,0.0
2021-11-25,93.6467094444444,,,,0.223292305414173,128.196350694444,12.1574682177778,2.32681736111111,0.0
2021-11-26,97.0229404861111,,,,-0.0203384013864619,106.419784027778,6.96063270555556,2.60869513888889,0.0
2021-11-27,97.2512457638889,,,,0.0135560132033198,121.341986805555,4.70690415111111,1.83412430555556,0.0
2021-11-28,97.6560925,,,,-0.0092496070556195,52.7664784722224,10.05116302,2.64988611111111,0.0
2021-11-29,97.3512129861111,,,,-0.0020733261707057,118.743458333334,5.94339620888889,2.82351597222222,0.0
2021-11-30,98.0178870833333,,,,0.0259597645847687,122.728840972222,9.78958497777778,1.82999861111111,0.0
2021-12-01,97.0181797222222,,,,0.0652832020734403,41.0508611111112,8.53011411222222,1.96166527777778,0.0
2021-12-02,98.2917370833333,,,,0.0221829582828268,112.9551375,15.42805619,2.52115347222222,0.0
2021-12-03,98.9158371527778,,,,0.11062766560788,113.585644444445,14.5513865611111,1.75676458333333,0.0
2021-12-04,99.9280353472222,,,,0.115214655574159,89.2143923611108,13.26891715,1.98586180555556,0.0
2021-12-05,97.2189461805556,,,,0.162958588858761,53.79575,9.33784020222222,1.39765694444444,0.0
2021-12-06,98.4547269230769,,,,0.0416488410386234,63.1750559832053,13.4084697411111,2.55670069444445,0.0
2021-12-07,101.635551388889,,,,0.0384569054514555,121.396897222223,3.98858035222222,1.93936041666667,0.0
2021-12-08,102.041614583333,,,,0.0176310064248636,71.7964256944447,7.05445346222222,1.54838958333333,0.0
2021-12-09,100.2192125,,,,0.0160269614212333,63.4823374999997,2.82817883777778,1.70273263888889,0.0
2021-12-10,99.0536706944444,,,,0.0363762153447422,42.8703965277776,7.45562951777778,1.00984861111111,5.334
2021-12-11,99.2995892361111,,,,0.0827044683778472,44.0720444444444,14.2697685777778,2.45917708333333,0.762
2021-12-12,101.51538125,,,,0.0116962076388001,119.932384722221,5.26000912555556,3.30029375,0.0
2021-12-13,101.4366125,,,,0.0185460267028343,117.083118055556,6.60305909111111,2.286075,0.0
2021-12-14,100.652705972222,,,,0.0489561067959609,116.216928472223,8.51511790111111,2.11261388888889,0.0
2021-12-15,98.9068784722222,,,,0.0256255417514819,113.087420138889,7.06600915666667,1.70705347222222,0.0
2021-12-16,99.3179600694444,,,,0.0577843464036664,113.37724375,10.9774321477778,1.75890763888889,0.0
2021-12-17,100.612807222222,,,,0.228850357153359,36.1701083333332,15.5540138888889,1.69869722222222,0.0
2021-12-18,96.7154906944444,,,,0.382774949366945,30.57435625,11.6032114833333,1.38129722222222,2.286
2021-12-19,101.581871111111,,,,0.0535525400248633,51.7918944444447,7.31343333333334,4.52891805555556,0.0
2021-12-20,100.121922152778,,,,0.0362574734751612,113.853032638889,0.0487687499999999,1.64209097222222,0.0
2021-12-21,98.4448598611111,,,,0.0180578073527938,64.076247222222,3.72582569444445,1.46382083333333,0.0
2021-12-22,100.018242361111,,,,-0.0045184045645214,117.729469444445,6.49484341444444,3.96813680555556,0.0
2021-12-23,98.6917628472222,,,,0.0089073482577912,117.690363888888,4.31883019777778,3.06878680555556,0.0
2021-12-24,98.1774345138889,,,,0.0341705263378854,87.0612201388888,9.39971755333334,1.53547638888889,0.0
2021-12-25,100.365112986111,,,,0.0329443936353528,67.1746756944443,15.4594491788889,2.21747569444444,0.0
2021-12-26,100.926007916667,,,,0.110245635052314,118.406624999999,14.6450516944444,2.23110833333333,0.0
2021-12-27,97.8712502083333,,,,0.163223514776334,62.3671340277775,10.6502957166667,1.60512013888889,0.0
2021-12-28,100.371873055556,,,,0.0691429228117393,57.2299354166666,14.7151473777778,1.86829722222222,0.0
2021-12-29,97.660166875,,,,0.444427697995031,25.0529534722222,13.5838402777778,1.80045486111111,5.842
2021-12-30,94.4335086111111,,,,0.644336038135612,41.8890840277777,12.6401388888889,1.02611875,0.508
2021-12-31,92.03791375,,,,1.23084495193278,41.3863680555556,11.4111215277778,1.18852361111111,0.508
2022-01-01,90.1165395138889,,,,1.18301849273237,65.1968736111109,15.9027916666667,2.02432569444444,3.556
2022-01-02,89.9490257638889,,,,2.75748720824818,26.0424381944445,13.7899930555556,2.78623819444444,18.288
2022-01-03,93.8846947916667,,,,1.08175063224733,61.6859145833334,0.917868749999999,4.66744513888889,14.986
2022-01-04,95.9950979861111,,,,0.107780180584066,124.898222916667,-1.88826736111111,1.99037430555556,1.778
2022-01-05,95.1100454861111,,,,0.030808141719145,54.6090312500003,2.85575069444445,1.65495,2.54
2022-01-06,97.4217815972222,,,,0.0369334219721577,79.3967500000001,5.04269444444444,2.133425,0.0
2022-01-07,97.5447061111111,,,,0.0039391800313559,125.30906875,-5.20762916666667,2.57150069444444,0.254
2022-01-08,96.0324838888889,,,,0.0088745222554876,123.600995833334,-4.69704166666667,2.05831597222222,0.0
2022-01-09,95.5177960416667,,,,0.0034386324855461,32.30323125,3.31112847222222,1.64137361111111,4.572
2022-01-10,97.6465836111111,,,,-0.0002607462041268,128.611497222222,0.0887784722222212,2.68648888888889,0.0
2022-01-11,97.4582081944444,,,,0.005658488866948,129.043053472221,-3.53679444444444,1.79766388888889,0.0
2022-01-12,96.9195147916667,,,,0.0283827772338003,124.729995833334,1.00656180555556,1.73844166666667,0.0
2022-01-13,98.5259624305556,,,,0.0050745884737047,56.9383624999999,4.50110763888889,2.06658888888889,0.0
2022-01-14,98.8845594444444,,,,0.0029673367047527,119.305177083333,3.38090972222222,3.46194444444444,0.0
2022-01-15,98.092364375,,,,0.0123665159655539,41.8743083333333,-0.840620833333334,1.9498875,0.0
2022-01-16,96.4207802777778,,,,0.049303103589445,10.1723409722222,-4.80242638888889,1.89959722222222,0.0
2022-01-17,95.9835244444444,,,,0.0650116532288644,55.5541152777781,-1.20923472222222,3.0956625,0.0
2022-01-18,93.7695590972222,,,,0.241242846739436,143.042065972222,-1.64000763888889,1.93640833333333,9.65199999999999
2022-01-19,87.6926847222222,,,,0.215003211693438,63.5164347222221,0.598375694444445,1.64218958333333,5.588
2022-01-20,92.4077068055555,,,,0.0795497790056489,24.9409215277779,1.34958055555556,4.18104166666667,2.032
2022-01-21,87.8600880555556,,,,0.23051751794229,89.4914173611114,-5.63086319444444,2.96604652777778,0.0
2022-01-22,81.7691029861111,,,,0.42861327815052,150.339365277777,-6.49419930555556,2.42901736111111,0.0
2022-01-23,82.2892646527778,,,,0.11347342018039,124.465336805555,0.932222916666665,2.40225486111111,0.0
2022-01-24,92.7521399305556,,,,0.0603260096524712,120.507529861111,1.5537875,1.64817430555556,0.0
2022-01-25,94.0382767361111,,,,0.0349471983093845,136.063530555556,4.73630555555556,3.13591319444444,0.0
2022-01-26,98.2640061111111,14.5992156862745,12.1127450980392,2.53160784313725,0.0579159620117014,151.916385416666,-2.65475347222222,2.73963888888889,0.0
2022-01-27,95.2468675694444,13.1016783426573,12.0965734265734,3.16692307692308,0.0501665984762015,147.830980555556,-3.33351111111111,1.33271666666667,0.0
2022-01-28,89.4182546853147,13.921111125,12.0860416666667,3.19734722222222,0.0562554918917093,49.364257638889,0.4485625,1.66507777777778,0.762
2022-01-29,98.3436899305556,12.9648611111111,12.0994444444444,2.85247916666667,0.0229387821357273,153.243920138888,-5.64666458333333,3.67140277777778,0.0
2022-01-30,99.2052497222222,14.6859722291667,12.1514583333333,2.9365625,0.137966106953592,116.123220833333,-6.15519375,1.72796319444444,0.0
2022-01-31,91.9474084722222,11.6439285642857,12.0852857142857,3.35499285714286,0.0379963141672961,119.060709027778,-3.21684375,1.75543125,0.762
2022-02-01,80.8032565972222,10.4321678111888,12.1372027972028,3.49640559440559,0.0209770867595961,119.89280138889,-0.0647694444444446,1.13288958333333,0.0
2022-02-02,63.3298948611111,10.4940277708333,12.0786111111111,3.67600694444444,0.0084497005402973,120.614815972222,1.66544583333333,1.48126666666667,0.254
2022-02-03,54.2871572916667,12.7544444513889,12.0607638888889,3.78172222222222,0.0044188043813338,15.2158756944444,5.42438333333334,1.93900069444444,25.146
2022-02-04,75.4204152083333,14.1376388819444,11.9679861111111,3.76530555555556,0.0054492541034066,29.8980472222222,8.01495763888889,3.02749583333333,8.38199999999999
2022-02-05,100.311136527778,12.8809027847222,11.6845138888889,3.38324305555556,0.0098075901208887,169.656489583333,-2.95264930555556,2.76864097222222,0.0
2022-02-06,91.3428920138889,11.8050694305556,11.7015972222222,3.62725694444444,0.0115889724204336,169.342930555556,-3.04909791666667,1.17990069444444,0.0
2022-02-07,92.2337213194444,13.3397222083333,11.8108333333333,3.2613125,0.0694458780970912,50.8802923611112,-2.2397125,2.0164125,2.032
